,Cost_ID,TITLE_ID,TITLE,SEASON_LEVEL,SEASON_NUMBER,SEASON_FANOUT,MAPPING_TYPE,SOURCE_TITLE_NAME,CONTENT_TYPE,STUDIO,STATUS,AVAIL,REMOVAL_DATE,PROJECT_ID,KIDS_FAMILY,HUB,AIR_YEAR,MAX_SERIES_ID,MAX_MAPPING_TYPE,LOAD_TIMESTAMP,MAPPING_TYPE_TEMP,Assigned Person,search_title
5643,Do Not Use 318,,,,,,,High 6 - 2026 Release,Movies Acquired,WB,Committed,11/7/26,,,,HBO Acquired,2026,,,11/3/23,0,Tiffany,
5647,MAX-AQ-007161,,,,,,,High Profits,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,High Profits
5655,MAX-AQ-007162,,,,,,,History Of The Sitcom,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,History Of The Sitcom
5656,MAX-AQ-002013,,,,,,,"History of Comedy, The",Documentary Series Acquired,CNN,Committed,12/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,History of Comedy
5657,MAX-AQ-006260,,,,,,,"Hobbit, The",Kids Content Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Hobbit
5658,MAX-AQ-001848,,,,,,,"Hobbit, The",Kids Content Acquired,WB,Committed,6/1/20,,,Yes,Max Acquired,2020,,,11/3/23,0,Tiffany,Hobbit
5659,MAX-AQ-000948,,,,,,,Hobbit:  An Unexpected Journey,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,Hobbit:  An Unexpected Journey
5660,MAX-AQ-000950,,,,,,,Hobbit:  The Battle of the Five Armies,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,Hobbit:  The Battle of the Five Armies
5661,MAX-AQ-000949,,,,,,,Hobbit:  The Desolation of Smaug,Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,Hobbit:  The Desolation of Smaug
5662,MAX-AQ-006264,,,,,,,"Hobbit: An Unexpected Journey, The",Movies Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Hobbit: An Unexpected Journey
5663,MAX-AQ-006263,,,,,,,"Hobbit: An Unexpected Journey, The",Movies Acquired,WB,Committed,7/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Hobbit: An Unexpected Journey
5664,MAX-AQ-003050,,,,,,,"Hobbit: An Unexpected Journey, The",Movies Acquired,WB,Committed,2/3/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: An Unexpected Journey
5665,MAX-AQ-006262,,,,,,,"Hobbit: An Unexpected Journey, The",Movies Acquired,WB,Committed,2/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Hobbit: An Unexpected Journey
5666,MAX-AQ-006261,,,,,,,"Hobbit: An Unexpected Journey, The",Movies Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Hobbit: An Unexpected Journey
5667,MAX-AQ-003624,,,,,,,"Hobbit: An Unexpected Journey, The",Movies Acquired,WB,Committed,7/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: An Unexpected Journey
5668,MAX-AQ-003625,,,,,,,"Hobbit: The Battle Of The Five Armies, The",Movies Acquired,WB,Committed,7/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: The Battle Of The Five Armies
5669,MAX-AQ-004550,,,,,,,"Hobbit: The Battle Of The Five Armies, The",Movies Acquired,WB,Committed,5/3/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Hobbit: The Battle Of The Five Armies
5670,MAX-AQ-006265,,,,,,,"Hobbit: The Battle Of The Five Armies, The",Movies Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Hobbit: The Battle Of The Five Armies
5671,MAX-AQ-003051,,,,,,,"Hobbit: The Battle Of The Five Armies, The",Movies Acquired,WB,Committed,2/3/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: The Battle Of The Five Armies
5672,MAX-AQ-004548,,,,,,,"Hobbit: The Battle Of The Five Armies, The",Movies Acquired,WB,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Hobbit: The Battle Of The Five Armies
5673,MAX-AQ-002615,,,,,,,"Hobbit: The Battle Of The Five Armies, The",Movies Acquired,WB,Committed,9/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: The Battle Of The Five Armies
5674,MAX-AQ-004549,,,,,,,"Hobbit: The Battle Of The Five Armies, The",Movies Acquired,WB,Committed,4/3/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Hobbit: The Battle Of The Five Armies
5675,MAX-AQ-003945,,,,,,,"Hobbit: The Battle Of The Five Armies, The",Movies Acquired,WB,Committed,2/3/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Hobbit: The Battle Of The Five Armies
5676,MAX-AQ-003821,,,,,,,"Hobbit: The Battle Of The Five Armies, The",Movies Acquired,WB,Committed,11/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: The Battle Of The Five Armies
5677,MAX-AQ-006267,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,9/25/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5678,MAX-AQ-004552,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,4/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5679,MAX-AQ-006266,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,8/25/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5680,MAX-AQ-004553,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,5/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5681,MAX-AQ-004551,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5682,MAX-AQ-003052,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,2/3/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5683,MAX-AQ-003053,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,2/25/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5684,MAX-AQ-003626,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,7/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5685,MAX-AQ-002616,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,9/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5686,MAX-AQ-003822,,,,,,,"Hobbit: The Desolation of Smaug, The",Movies Acquired,WB,Committed,11/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hobbit: The Desolation of Smaug
5691,MAX-OP-000139,,,,,,,Holiday Craftopia S2B,Unscripted Original,B17 ENTERTAINMENT,Committed,,,DTC1120_HOL,No,Max OP,2021,,,11/3/23,0,Tiffany,Holiday Craftopia
5693,MAX-AQ-000056,,,,,,,Hollywood Homicide (Library),Movies Acquired,REVOLUTION STUDIOS,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,Hollywood Homicide
5698,MAX-AQ-001533,,,,,,,Home S1,Comedy Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Home
5699,MAX-AQ-001534,,,,,,,Home S2,Comedy Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Home
5700,MAX-OP-000074,,,,,,,Home School Musical Class of 2020,Kids Content Original,WORLD OF WONDER PRODUCTIONS,Committed,,,DTC1123,No,Max OP,2020,,,11/3/23,0,Tiffany,Home School Musical Class 
5701,MAX-OP-000387,,,,,,,Home Sweet Rome S1A,Kids Content Original,SUPERPROD,Committed,,,HKF0021,Yes,Max OP,2024,,,11/3/23,0,Tiffany,Home Sweet Rome 
5702,MAX-OP-000856,,,,,,,Home Sweet Rome S1B,Kids Content Original,SUPERPROD,Committed,,,HSRS1B,Yes,Max OP,2025,,,11/3/23,0,Tiffany,Home Sweet Rome 
5706,MAX-AQ-001535,,,,,,,"Honourable Woman, The",Drama Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Honourable Woman
5708,MAX-AQ-005333,,,,,,,"Hook, Line and Sinker",Movies Acquired,WB,Committed,9/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,"Hook, Line"
5712,MAX-OP-000759,,,,,,,Hop S1A,Kids Content Original,EPIC STORY MEDIA,Committed,,,HKF0034,Yes,Max OP,2024,,,11/3/23,0,Tiffany,Hop
5713,MAX-OP-000760,,,,,,,Hop S1B,Kids Content Original,EPIC STORY MEDIA,Committed,,,HOPS1B,Yes,Max OP,2024,,,11/3/23,0,Tiffany,Hop
5714,MAX-OP-000879,,,,,,,Hop S1C,Kids Content Original,TP,Committed,,,HOPS1C,Yes,Max OP,2025,,,11/3/23,0,Tiffany,Hop
5715,MAX-OP-000889,,,,,,,Hop S1D,Kids Content Original,TP,Committed,,,HOPS1D,Yes,Max OP,2025,,,11/3/23,0,Tiffany,Hop
5716,MAX-OP-000577,,,,,,,Horizon Part 1,Movies Original,WBP,Committed,,,DTC1429,No,Max OP,1900,,,11/3/23,0,Tiffany,Horizon Part 1
5717,MAX-OP-000562,,,,,,,Horizon Part 2,Movies Original,WBP,Committed,,,DTC1430,No,Max OP,1900,,,11/3/23,0,Tiffany,Horizon Part 2
5718,MAX-AQ-005335,,,,,,,"Horn Blows at Midnight, The",Movies Acquired,WB,Committed,2/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Horn Blows
5719,MAX-AQ-000824,,,,,,,"Horn Blows at Midnight, The",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,Horn Blows
5803,MAX-OP-000072,,,,,,,House of Ho S1,Unscripted Original,LIONSGATE TV,Committed,,,DTC1068,No,Max OP,2020,,,11/3/23,0,Tiffany,House of Ho
5804,MAX-OP-000252,,,,,,,House of Ho S2,Unscripted Original,LIONSGATE TV,Committed,,,DTC1237,No,Max OP,2022,,,11/3/23,0,Tiffany,House of Ho
5805,MAX-AQ-006273,,,,,,,House of Wax (2005),Movies Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,House of Wax
5806,MAX-AQ-001148,,,,,,,House of Wax (2005),Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,House of Wax
5807,MAX-AQ-000518,,,,,,,House of Wax (2005),Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,House of Wax
5808,MAX-AQ-006274,,,,,,,House of Wax (2005),Movies Acquired,WB,Committed,2/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,House of Wax
5812,MAX-AQ-003397,,,,,,,House on Haunted Hill (1999),Movies Acquired,WB,Committed,10/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,House on Haunted Hill 
5813,MAX-AQ-006276,,,,,,,House on Haunted Hill (1999),Movies Acquired,WB,Committed,2/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,House on Haunted Hill 
5814,MAX-AQ-006275,,,,,,,House on Haunted Hill (1999),Movies Acquired,WB,Committed,1/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,House on Haunted Hill 
5815,MAX-AQ-001149,,,,,,,House on Haunted Hill (1999),Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,House on Haunted Hill 
5816,MAX-AQ-000519,,,,,,,House on Haunted Hill (1999),Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,House on Haunted Hill 
5817,HBO-OP-000908,,,,,,,House on Stilts,Documentary Series Original,,Uncommitted,,,WCF-10023208,No,HBO OP,,,,11/3/23,0,Tiffany,House on Stilts
5818,MAX-AQ-005082,,,,,,,"House, The",Movies Acquired,WB,Committed,4/17/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,The House
5819,MAX-AQ-007726,,,,,,,"House, The",Movies Acquired,WB,Committed,10/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,The House
5820,MAX-AQ-005659,,,,,,,Housing Complex C (101-103),Adult Animation Acquired,AS,Committed,10/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Housing Complex
5822,MAX-AQ-007355,,,,,,,How It Really Happened S1,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,How It Really Happened
5823,MAX-AQ-007163,,,,,,,How It Really Happened S1,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,How It Really Happened
5824,MAX-AQ-007164,,,,,,,How It Really Happened S2,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,How It Really Happened
5825,MAX-AQ-007165,,,,,,,How It Really Happened S3,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,How It Really Happened
5826,MAX-AQ-007166,,,,,,,How It Really Happened S4,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,How It Really Happened
5827,MAX-AQ-002196,,,,,,,How It Really Happened S5,Documentary Series Acquired,HLN,Committed,2/27/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,How It Really Happened
5828,MAX-AQ-007167,,,,,,,How It Really Happened S5,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,How It Really Happened
5829,MAX-AQ-007168,,,,,,,How It Really Happened S6,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,How It Really Happened
5830,MAX-AQ-007169,,,,,,,How It Really Happened S7,Documentary Series Acquired,CNN,Committed,5/23/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,How It Really Happened
5831,MAX-AQ-002034,,,,,,,How It Really Happened With Hill Harper,Documentary Series Acquired,HLN,Committed,12/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,How It Really Happened With Hill Harper
5838,HBO-OP-001028,,,,,,,How We Get Free,Documentary Feature Original,,Committed,,,WCF-10024280,No,HBO OP,2023,,,11/3/23,0,Tiffany,How We Get Free
5844,MAX-AQ-005653,,,,,,,How to Screw it All Up - HBOMax,Drama Series Acquired,HBO INT. - SERIES,Committed,7/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,How to Screw it
5845,HBO-OP-001242,,,,,,,Howard Stern Interview,Unscripted Original,,Committed,,,WCF-10023243,No,HBO OP,2024,,,11/3/23,0,Tiffany,Howard Stern Interview
5846,HBO-OP-001163,,,,,,,Howard Stern Interview: Springsteen,Special Original,,Committed,,,WCF-10024661,No,HBO OP,2022,,,11/3/23,0,Tiffany,Howard Stern Interview
5847,MAX-AQ-000037,,,,,,,Howl�s Moving Castle,Movies Acquired,G KIDS,Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Moving Castle
5848,MAX-AQ-007815,,,,,,,Howl�s Moving Castle,Movies Acquired,G KIDS,Committed,5/27/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Moving Castle
5849,MAX-AQ-002837,,,,,,,"Hunger, The",Movies Acquired,WB,Committed,9/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hunger
5850,MAX-AQ-005338,,,,,,,"Hunger, The",Movies Acquired,WB,Committed,7/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,Hunger
5851,MAX-AQ-006292,,,,,,,"Hunger, The",Movies Acquired,WB,Committed,2/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Hunger
5852,MAX-AQ-000827,,,,,,,"Hunger, The",Movies Acquired,WB,Committed,,,,No,Max Acquired,1900,,,11/3/23,0,Tiffany,Hunger
5853,MAX-AQ-002014,,,,,,,"Hunt with John Walsh, The",Documentary Series Acquired,CNN,Committed,12/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Hunt with
5854,MAX-AQ-001438,,,,,,,Hunter X Hunter ,International Content Acquired,"ELLATION, INC.",Committed,6/23/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,Hunter X Hunter
5855,MAX-AQ-001459,,,,,,,Hunter x Hunter (Batch 2),International Content Acquired,"ELLATION, INC.",Committed,3/3/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,Hunter X Hunter
5877,HBO-OP-001039,,,,,,,I Am Not A Monster: The Lois Reiss Murders,Documentary Series Original,,Committed,,,WCF-10023387,No,HBO OP,2025,,,11/3/23,0,Tiffany,I Am Not A Monster
5882,Do not use 2372,,,,,,,I DONT KNOW HOW SHE DOES IT,Movies Acquired,LIONS GATE,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Tiffany,I DONT KNOW HOW SHE DOES IT
5883,MAX-AQ-006534,,,,,,,I Don�t Like Driving (No Me Gusta Conducir) ,International Content Original,HBO INT. - SERIES,Committed,1/13/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,Like Driving
5887,MAX-AQ-001645,,,,,,,I Hate Suzie S1,Comedy Series Original,UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,Committed,11/19/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,I Hate Suzie
5888,MAX-AQ-001648,,,,,,,I Hate Suzie S1-2 Retro Fees for S3,Comedy Series Original,UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,Committed,12/20/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,I Hate Suzie
5889,MAX-AQ-001650,,,,,,,I Hate Suzie S1-3 Retro Fees for S4,Comedy Series Original,UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,Committed,12/20/24,,,No,Max Acquired,2024,,,11/3/23,0,Tiffany,I Hate Suzie
5890,MAX-AQ-001646,,,,,,,I Hate Suzie S2,Comedy Series Original,UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,Committed,12/20/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,I Hate Suzie
5891,MAX-AQ-001647,,,,,,,I Hate Suzie S3,Comedy Series Original,UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,Committed,12/20/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,I Hate Suzie
5892,MAX-AQ-001649,,,,,,,I Hate Suzie S4,Comedy Series Original,UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,Committed,12/20/24,,,No,Max Acquired,2024,,,11/3/23,0,Tiffany,I Hate Suzie
5893,MAX-AQ-001651,,,,,,,I Hate Suzie S5,Comedy Series Original,UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,Committed,12/20/25,,,No,Max Acquired,2025,,,11/3/23,0,Tiffany,I Hate Suzie
5894,MAX-AQ-001652,,,,,,,I Hate Suzie S6,Comedy Series Acquired,UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,Committed,12/20/26,,,No,Max Acquired,2026,,,11/3/23,0,Tiffany,I Hate Suzie
5900,MAX-AQ-007103,,,,,,,I Love You and It Hurts - HBOMax,International Content Original,HBO INT. - SERIES,Committed,8/17/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,I Love You and It Hurts
5915,MAX-AQ-001536,,,,,,,I'm Alan Partridge S1,Comedy Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,I'm Alan Partridge
5916,MAX-AQ-001537,,,,,,,I'm Alan Partridge S2,Comedy Series Acquired,"BBC STUDIOS AMERICAS, INC.",Committed,6/1/20,,,No,Max Acquired,2020,,,11/3/23,0,Tiffany,I'm Alan Partridge
5919,Do not use 2373,,,,,,,"I, FRANKENSTEIN",Movies Acquired,LIONS GATE,Committed,1/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Tiffany,"I, FRANKENSTEIN"
5923,Do not use 3211,,,,,,,I.Q.,Movies Acquired,PARAMOUNT,Committed,4/1/19,,,,HBO Acquired,2019,,,11/3/23,0,Tiffany,I.Q.
5924,I/C Digital,,,,,,,I/C Digital,D+,DISCCOVERY,Committed,,,,,Discovery+,,,,11/3/23,0,Tiffany,I/C Digital
5925,Do not use 864,,,,,,,ICE AGE: COLLISION COURSE,Movies Acquired,3RD-PARTY,Committed,9/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Tiffany,ICE AGE
5928,Do not use 388,,,,,,,IDEAL HOME,Movies Acquired,3RD PARTY,Committed,11/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Tiffany,IDEAL HOME
5929,Do not use 709,,,,,,,IDENTIDAD TOMADA (AKA TAKEN IDENTITY),Movies Acquired,3RD PARTY,Committed,5/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Tiffany,IDENTIDAD TOMADA
5939,Do not use 1620,,,,,,,ILL SEE YOU IN MY DREAMS,Movies Acquired,BLEECKER,Committed,6/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Tiffany,ILL SEE
5940,MAX-AQ-004148,,,,,,,"ILLUSIONIST, THE (2010)",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,8/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,ILLUSIONIST
5941,Do not use 2810,,,,,,,IM GONNA GIT YOU SUCKA,Movies Acquired,MGM,Committed,2/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Tiffany,GONNA Git You Sucka
5942,MAX-AQ-002279,,,,,,,"IMAGINARIUM OF DOCTOR PARNASSUS, THE",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,4/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,IMAGINARIUM OF DOCTOR
5967,Do not use 4528,,,,,,,IN THE HEART OF THE SEA - 0539856_13-108,Movies Acquired,WB,Committed,8/1/16,,,,HBO Acquired,2016,,,11/3/23,0,Tiffany,IN THE HEART OF THE SEA
5972,Do not use 5873,,,,,,,IN THE HEIGHTS - 0637338_13-108.2,Movies Acquired,WB,Committed,10/28/21,,,,HBO Acquired,2021,,,11/3/23,0,Tiffany,IN THE HEIGHTS 
5973,Do not use 3744,,,,,,,IN THE NAME OF THE FATHER,Movies Acquired,UNIVERSAL,Committed,11/1/18,,,,HBO Acquired,2018,,,11/3/23,0,Tiffany,IN THE NAME OF THE FATHER
5976,Do not use 2463,,,,,,,INCONCEIVABLE,Movies Acquired,LIONS GATE,Committed,2/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Tiffany,INCONCEIVABLE
5981,Do not use 865,,,,,,,INDEPENDENCE DAY: RESURGENCE,Movies Acquired,3RD-PARTY,Committed,9/1/24,,,,HBO Acquired,2024,,,11/3/23,0,Tiffany,INDEPENDENCE DAY: RESURGENCE
5991,MAX-AQ-004150,,,,,,,INSIDE JOB (2010),Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,8/1/23,,,No,Max Acquired,2023,,,11/3/23,0,Tiffany,INSIDE JOB
6001,Do not use 1140,,,,,,,INSIDIOUS: THE LAST KEY,Movies Acquired,3RD-PARTY,Committed,5/1/26,,,,HBO Acquired,2026,,,11/3/23,0,Tiffany,INSIDIOUS
6004,Do not use 686,,,,,,,INTEMPERIE (AKA OUT IN THE OPEN),Movies Acquired,3RD PARTY,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Tiffany,INTEMPERIE
6005,Do not use 5304,,,,,,,INTEMPERIE (AKA OUT IN THE OPEN),Movies Acquired,3RD PARTY,Committed,4/1/21,,,,HBO Acquired,2021,,,11/3/23,0,Tiffany,INTEMPERIE
6007,MAX-AQ-002281,,,,,,,"INTERVIEW, THE (2014)",Movies Acquired,SONY PICTURES TELEVISION INC.,Committed,5/1/21,,,No,Max Acquired,2021,,,11/3/23,0,Tiffany,INTERVIEW
6011,Do not use 2931,,,,,,,INTO THE BLUE 2: THE REEF,Movies Acquired,MGM,Committed,10/1/23,,,,HBO Acquired,2023,,,11/3/23,0,Tiffany,INTO THE BLUE
6014,Do not use 2838,,,,,,,INVASION OF THE BODY SNATCHERS 1978,Movies Acquired,MGM,Committed,8/1/22,,,,HBO Acquired,2022,,,11/3/23,0,Tiffany,INVASION OF THE BODY SNATCHERS
6015,Do not use 434,,,,,,,INVISIBLE STORIES 01:,Movies Acquired,INTERCOMPANY,Committed,8/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Tiffany,INVISIBLE STORIES
6016,Do not use 4667,,,,,,,INVISIBLE STORIES 01:,Movies Acquired,INTERCOM,Committed,8/1/20,,,,HBO Acquired,2020,,,11/3/23,0,Tiffany,INVISIBLE STORIES
6023,Do not use 4780,,,,,,,IRIS xx,Movies Acquired,MIRAMAX,Committed,,,,,HBO Acquired,2021,,,11/3/23,0,Tiffany,IRIS xx
6025,MAX-AQ-000241,,,,,,,"IRON LADY, THE",Movies Acquired,"LIONS GATE ENTERTAINMENT, INC.",Committed,1/1/22,,,No,Max Acquired,2022,,,11/3/23,0,Tiffany,IRON LADY
